,id,name,tag_1,tag_2,tag_3,all_tags,peak_year,listen_count
8559,8559,Pete Vyler,hardrock,alternatif,whawha,"['hardrock', 'rock', 'alternativerock', 'alternative', 'indie', 'indierock', 'rockandroll', 'poprock', 'poppunk', 'grunge', 'punkrock', 'garage', 'french', '90s', 'guitar', 'alternatif', 'rocknroll', 'france', 'frenchrock', 'frenchbands', 'powerrock', 'rockalternatif', 'autoproduit', 'toulouse', 'destroy', 'creativecommons', 'jamendo', 'whawha', 'festif']",2008,1
8560,8560,Sourire Kabyle,punkrock,rock,france,"['rock', 'alternativerock', 'poppunk', 'punk', 'punkrock', 'french', '90s', 'guitar', 'alternatif', 'france', 'frenchrock', 'frenchbands', 'rockfrançais', 'rockalternatif', 'destroy', 'planant', 'frenchpunk']",2008,1
8561,8561,Shaka Ponk,no_tags,,,[],2004,1
8562,8562,Rockabye Baby!,no_tags,,,[],2004,2
8563,8563,Les Wampas,alternativerock,rock,french,"['alternativerock', 'rock', 'french']",2008,1
8564,8564,Nashville Pussy,hard,asskickingsouthernsleaze,hard,"['hard', 'asskickingsouthernsleaze']",2006,1
8565,8565,The BellRays,soul,backstagerockshopartist,rhythmandblues,"['soul', 'backstagerockshopartist', 'rhythmandblues', 'rockhard']",2010,1
8566,8566,Hellsongs,no_tags,,,[],2004,2
8567,8567,DJ Ph0X,dance,hiphop,trance,"['dance', 'hiphop', 'trance', 'house', 'electro', 'progressive']",2008,1
8568,8568,C418,no_tags,,,[],2004,1
8569,8569,DJ Dean,electronic,dance,trance,"['electronic', 'dance', 'trance', 'electronica', 'techno']",2008,1
8570,8570,DJ Markski,no_tags,,,[],2004,1
8571,8571,BT,trance,electronica,dance,"['trance', 'chillout', 'dance', 'house', 'electronica', 'progressivetrance', 'techno', 'vocaltrance', 'club', 'energetic', 'beats', 'electronic', 'romantic', 'housesociety', 'urban']",2008,2
8572,8572,Bassnectar,dubstep,chillout,lounge,"['dubstep', 'chillout', 'lounge', 'electro']",2011,4
8573,8573,MC Mario,no_tags,,,[],2004,1
8574,8574,Morgan Page,no_tags,,,[],2004,2
8575,8575,INPHINITY,no_tags,,,[],2004,1
8576,8576,Kelly Bailey,no_tags,,,[],2004,3
8577,8577,Babak,no_tags,,,[],2004,1
8578,8578,Dover,spanish,female,rock,"['spanish', 'female', 'rock', 'punk']",2008,3
8579,8579,Darude,dance,trance,house,"['dance', 'trance', 'house', 'techno', 'electro', 'finnish', 'dancetrance', 'electronic', 'electronica', '90s']",2007,1
8580,8580,Junkie XL,electronic,dance,electronica,"['electronic', 'favourites', 'electronica', 'electro', 'electroclash', 'dance', 'gossipgirl', 'ultimatefavorite', 'techno', 'breakbeat', 'bigbeat', 'soundtrack', 'cover', 'beats', 'trance', 'chillout', 'ambient', 'newwave', 'triphop', 'synthpop', '90s']",2010,4
8581,8581,Dead Celebrity Status,no_tags,,,[],2004,1
8582,8582,freshcut,no_tags,,,[],2004,1
8583,8583,Los Abuelos de la Nada,rockenespanol,rocknacional,calamaro,"['rockenespanol', 'rocknacional', 'calamaro']",2008,1
8584,8584,Nazareth,70s,classicrock,rock,"['rock', 'classicrock', '70s', 'rockballad', 'hardrock', 'favouritealbums', 'powerballads', 'heavymetal']",2009,7
8585,8585,Foghat,classicrock,70s,christmas,"['christmas', 'holiday', 'classicrock', 'southernrock', 'hardrock', 'rock', '70s', 'baixar']",2010,3
8586,8586,Juha Tapio,gospel,finnish,finnishpop,"['gospel', 'finnish', 'finnishpop']",2008,1
8587,8587,Pete Parkkonen,finnish,idols,finnish,"['finnish', 'idols']",2008,1
8588,8588,Popeda,no_tags,,,[],2004,1
8589,8589,Scars on 45,no_tags,,,[],2004,1
8590,8590,Johnny Flynn,singersongwriter,seenlive,singersongwriter,"['singersongwriter', 'seenlive']",2008,1
8591,8591,Todd Hunter Band,no_tags,,,[],2004,1
8592,8592,Kitaro,ambient,newage,electronic,"['chillzone', 'chillout', 'ambient', 'electronica', 'world', 'newage', 'electronic', 'instrumental', 'asian', 'japanese', '00s', 'badday', 'lifeonmars', 'raven', 'caleb', 'amelia', 'sand', 'corrine', 'alsolike', 'spacerock', 'relaxing', 'ezbeni', 'windsofsoul']",2008,7
8593,8593,The Platters,oldies,50s,chillzone,"['chillzone', 'miserable', 'oldies', '50s', 'doowop', 'losmejores', 'unicono', 'obscure', '60s', 'soul', 'rhythmandblues', 'bestsongsofthe50s', 'ballad']",2009,2
8594,8594,Miguel Aceves MejÃ­a,unbuentema,unbuentema,unbuentema,['unbuentema'],2009,1
8595,8595,Luther Allison,barrelhousecovers,blues,unclasico,"['barrelhousecovers', 'blues', 'unclasico']",2009,5
8596,8596,The Drifters,soul,60s,rhythmandblues,"['summer', 'christmasblend', '60s', 'soul', '70', 'seventies', 'setenta', 'setentas', 'rb', 'christmas', 'oldies', 'rhythmandblues', 'dance', 'originals', 'american', '1964', 'doowop', 'beachmusic']",2008,1
8597,8597,Brenda Lee,christmas,femalevocalists,oldies,"['christmas', 'femalevocalists', 'oldies', '50s', 'holiday', 'antifolk', 'barkbarkdisco', '60s', 'country']",2009,2
8598,8598,B.B. King & Eric Clapton,blues,bluesrock,rock,"['blues', 'bluesrock', 'rock', 'classicrock']",2008,4
8599,8599,Rita Pavone,pop,femalevocalists,politeconomistrealifesoundtrack,"['pop', 'femalevocalists', 'politeconomistrealifesoundtrack']",2009,1
8600,8600,The Royal Philharmonic Orchestra,instrumental,british,classical,"['instrumental', 'british', 'classical', 'cover', 'thebestclassicaloperaandfilmscores']",2007,4
8601,8601,Pat Boone,pop,60s,oldies,"['pop', '60s', 'oldies', 'country']",2009,1
8602,8602,Fats Domino,rockandroll,50s,rocknroll,"['rockandroll', 'rocknroll', '50s', 'happy', 'fifties', 'rhythmandblues', 'blues', 'oldies', 'bestsongsofthe50s']",2009,4
8603,8603,"Clarence ""Gatemouth"" Brown",blues,barrelhousecovers,blues,"['blues', 'barrelhousecovers']",2007,1
8604,8604,Mike Dowling,no_tags,,,[],2004,1
8605,8605,Willie Dixon,blues,barrelhousecovers,jazz,"['barrelhousecovers', 'blues', 'jazz', 'harmonica', 'chicagoblues']",2009,2
8606,8606,Toto Cutugno,pop,80s,beautiful,"['pop', '80s', 'beautiful', 'love', 'italian', 'oldies', 'italianpop', 'cantautori', 'totocutugno', 'italiano']",2010,3
8607,8607,Big Mama Thornton / Muddy Waters Blues Band,no_tags,,,[],2004,1
8608,8608,Harry Belafonte,folk,funny,pop,"['folk', 'funny', 'pop', '60s', '50s', 'bestsongsofthe50s', 'tinosoft']",2009,1
8609,8609,Alberto Lizzio/Baroque Festival Orchestra,no_tags,,,[],2004,1
8610,8610,Commodores,70s,soul,motown,"['mellow', 'motown', 'funk', '70s', 'soul', 'rnb', 'chillout', 'disco']",2007,1
8611,8611,Charlie Musselwhite,blues,bluesrock,electricblues,"['blues', 'buenorealmente', 'bluesrock', 'electricblues', 'instrumental', 'harmonicablues', 'harmonica', 'guitarblues', 'instrumentalblues', 'deltablues']",2010,2
8612,8612,Gigliola Cinquetti,pop,femalevocalists,60s,"['pop', 'femalevocalists', '60s']",2009,1
8613,8613,Al Bano & Romina Power,otrogenio,80s,italian,"['otrogenio', '80s', 'italian', 'italianpop', 'italiano']",2010,2
8614,8614,Carlos Gardel,no_tags,,,[],2004,2
8615,8615,Julio Sosa,no_tags,,,[],2004,1
8616,8616,The Chamber Strings,pop,pop,pop,['pop'],2008,1
8617,8617,Dorian,rock,turkishrock,rock,"['rock', 'turkishrock']",2009,2
8618,8618,Georges Delerue,soundtrack,instrumental,soundtrack,"['soundtrack', 'instrumental']",2010,1
8619,8619,æ¢æè,electronic,electronica,lostfreeq,"['electronic', 'electronica', 'lostfreeq', 'newbeat', 'chefmusinum', 'soundtrack', 'filmmusiccomposer']",2010,2
8620,8620,The Coral,britpop,indie,british,"['british', 'rock', 'alternative', 'psychedelic', 'britpop', 'indierock', 'psicodelia', 'indie', 'folk', 'scrubs', 'eclectic', 'newalbumloves', 'uk']",2008,7
8621,8621,The House of Love,british,indiepop,noisepop,"['indiepop', 'noisepop', 'collegerock', 'indie', 'british', 'britpop', 'shoegaze', 'bestsongsofthe90s']",2008,2
8622,8622,Beach Fossils,lofi,indierock,indie,"['indie', 'lofi', 'indierock', 'seenlive', 'surfrock']",2011,2
8623,8623,Javier BarrÃ­a,no_tags,,,[],2004,1
8624,8624,Love of Lesbian,sexy,spanish,male,"['sexy', 'spanish', 'male']",2011,1
8625,8625,La Sonrisa de Julia,pop,indie,pop,"['pop', 'indie']",2009,1
8626,8626,RÃ¶kkurrÃ³,postrock,postrock,postrock,['postrock'],2011,2
8627,8627,Charlie Parker,jazz,saxophone,instrumental,"['jazz', 'saxophone', 'jazzsax', 'instrumental', 'blues', 'ilovemydadtaste', 'bebop', 'friends', 'top100']",2010,6
8628,8628,Sigur RÃ³s & SteindÃ³r Andersen,postrock,icelandic,postrock,"['postrock', 'icelandic']",2010,1
8629,8629,Los Tres,chile,rockenespanol,rockmebabe,"['chile', 'rockenespanol', 'rockmebabe']",2008,1
8630,8630,Cajun Dance Party,indierock,indiepop,indie,"['indiepop', 'indie', 'indierock', 'british']",2009,4
8631,8631,Sigur RÃ³s / Hilmar Ãrn Hilmarsson,no_tags,,,[],2004,1
8632,8632,Siavash,no_tags,,,[],2004,1
8633,8633,Glenn Gould,piano,classical,canadian,"['piano', 'classical', 'canadian']",2009,4
8634,8634,Charlotte Church,classic,classical,clasica,"['classic', 'classical', 'clasica', 'opera', 'bestchristmassongs', 'wales', '2005']",2008,3
8635,8635,Sara Gazarek,no_tags,,,[],2004,1
8636,8636,George Papavgeris,no_tags,,,[],2004,1
8637,8637,Chiara Civello,jazz,femalevocalists,memories,"['jazz', 'femalevocalists', 'memories', 'songsthatyouwannalistentooverandoveragain']",2010,2
8638,8638,Hayley Westenra,mellow,newage,femalevocalists,"['mellow', 'newage', 'femalevocalists', 'classical']",2009,2
8639,8639,Laura Fygi,no_tags,,,[],2004,1
8640,8640,Amici Forever,no_tags,,,[],2004,2
8641,8641,Arturo Benedetti Michelangeli,no_tags,,,[],2004,1
8642,8642,Vladimir Horowitz,classicalpiano,classicalpiano,classicalpiano,['classicalpiano'],2010,1
8643,8643,Secret Garden,ambient,instrumental,newage,"['ambient', 'instrumental', 'alternative', 'newage', 'folk', 'celtic', 'irish', 'heavenly', 'chillout']",2009,7
8644,8644,LesiÃ«m,newage,gregorianchant,gregorian,"['newage', 'gregorianchant', 'gregorian', 'choral']",2007,3
8645,8645,Patrizia Laquidara & Hotel Rif,no_tags,,,[],2004,1
8646,8646,Tierney Sutton,no_tags,,,[],2004,1
8647,8647,Silje Nergaard,noruego,thenordicsound,smoothjazz,"['noruego', 'thenordicsound', 'smoothjazz']",2008,1
8648,8648,Filippa Giordano,no_tags,,,[],2004,1
8649,8649,Sviatoslav Richter,classicalpiano,classical,classicalpiano,"['classicalpiano', 'classical']",2010,1
8650,8650,Lesley Garrett,no_tags,,,[],2004,1
8651,8651,Nnenna Freelon,no_tags,,,[],2004,1
8652,8652,Lucio Dalla,ballad,italian,ballad,"['ballad', 'italian']",2010,1
8653,8653,Cast of Camp Rock 2,electronic,rnb,catchy,"['electronic', 'rnb', 'catchy', 'addictive', 'hiphop', 'urban', 'duet', 'letsdance', 'summertime']",2010,1
8654,8654,Club 8,folk,indiepop,pop,"['folk', 'indiepop', 'pop', 'indie', 'swedish']",2007,4
8655,8655,The Innocence Mission,no_tags,,,[],2004,1
8656,8656,Red House Painters,slowcore,singersongwriter,folk,"['indierock', 'singersongwriter', 'dreampop', 'folkrock', 'folk', 'slowcore', 'indie']",2007,5
8657,8657,Blueboy,indiepop,indiepop,indiepop,['indiepop'],2008,2
8658,8658,I Am Robot and Proud,iamcanadian,idm,toy,"['iamcanadian', 'idm', 'toy']",2007,3
8659,8659,Speedmarket Avenue,no_tags,,,[],2004,1
8660,8660,Loss of a Child,postrock,instrumental,postrock,"['postrock', 'instrumental']",2010,2
8661,8661,The Postmarks,indiepop,femalevocalists,femalevocalistsilike,"['femalevocalistsilike', 'indiepop', 'dreampop', 'tweepop', 'femalevocalists', 'mellow', 'dreamy', 'pop', 'rock', 'alternative', 'indie', 'prettylittleliars']",2007,1
8662,8662,Matchbook Romance,rock,alternative,emo,"['rock', 'alternative', 'emo', 'punk', 'posthardcore', 'legal']",2009,1
8663,8663,Last Winter,rock,fantastic,coolas,"['rock', 'fantastic', 'coolas']",2007,1
8664,8664,Moulin Rouge,femalevocalist,french,musical,"['femalevocalist', 'french', 'musical', 'masterpiece', 'mistaggedartist', 'soundtrack']",2009,4
8665,8665,Solution .45,melodicdeathmetal,deathmetal,progressivemetal,"['melodicdeathmetal', 'deathmetal', 'progressivemetal', 'swedishmetal', 'fuckingawesome', 'progressivedeathmetal', 'christianalvestam']",2010,3
8666,8666,Solerrain,melodicdeathmetal,metal,alternativemetal,"['metal', 'alternativemetal', 'deathmetal', 'russian', 'melodicdeathmetal', 'spaccaculi', 'russianmelodicdeathmetal', 'russianmetal']",2010,1
8667,8667,Pezet,hiphop,hiphop,hiphop,['hiphop'],2008,1
8668,8668,Madina Lake,poppunk,rock,punkrock,"['punkrock', 'fuckingawesome', 'alternative', 'poppunk', 'poprock', 'rock', 'awesome', 'fantastic', 'coolas', 'alternativerock', 'seenlive', 'emo', 'posthardcore']",2008,5
8669,8669,Pezet-Noon,no_tags,,,[],2004,1
8670,8670,Buka,no_tags,,,[],2004,1
8671,8671,Marika,reggae,femalevocalists,polish,"['reggae', 'femalevocalists', 'polish', 'dancehall', 'ragga']",2011,3
8672,8672,MBrother,dance,polish,techno,"['dance', 'polish', 'techno', 'club', 'mbrother', 'polishmusic']",2007,1
8673,8673,Double Nation,no_tags,,,[],2004,1
8674,8674,Alchemist Project,no_tags,,,[],2004,1
8675,8675,BRITNEY & MADONNA,no_tags,,,[],2004,1
8676,8676,DJ Magic,no_tags,,,[],2004,1
8677,8677,Beattraax,no_tags,,,[],2004,1
8678,8678,Discotronic,no_tags,,,[],2004,1
8679,8679,John Marks,no_tags,,,[],2004,1
8680,8680,C-Bool,electronic,dance,techno,"['electronic', 'dance', 'trance', 'techno']",2010,1
8681,8681,Activ,no_tags,,,[],2004,1
8682,8682,DJ Remo,no_tags,,,[],2004,1
8683,8683,Alex C. feat. Yass,no_tags,,,[],2004,1
8684,8684,East West Rockerz,no_tags,,,[],2004,1
8685,8685,Jeckyll & Hyde,electronic,dance,electronica,"['electronic', 'dance', 'electronica', 'thebest']",2007,1
8686,8686,ç¾å°å¥³æ¦å£«ã»ã¼ã©ã¼ã ã¼ã³ã·ãªã¼ãº,no_tags,,,[],2004,1
8687,8687,Pretty Soldier Sailormoon Series,no_tags,,,[],2004,1
8688,8688,Dog Fashion Disco,experimental,metal,kickass,"['metal', 'experimental', 'kickass', 'favouritesongs', 'orgasmo', 'bestsongsofmusicialreadyown', 'songstohavesexto', 'lastfm']",2010,4
8689,8689,Ventana,industrialmetal,industrialmetal,industrialmetal,['industrialmetal'],2009,1
8690,8690,Polkadot Cadaver,awogahd,awogahd,awogahd,['awogahd'],2011,1
8691,8691,Motograter,numetal,metal,industrialmetal,"['metal', 'industrialmetal', 'hardrock', 'numetal']",2010,1
8692,8692,wc olo garb,90s,90s,90s,['90s'],2011,1
8693,8693,Pitch Black Forecast,no_tags,,,[],2004,1
8694,8694,Electric Six,rock,alternative,electronic,"['thebeowulfschoice', 'scholessong', 'thepedofindergeneral', 'myfavfun', 'electronic', 'rock', 'alternative', 'indie', 'dance', 'gay', 'party']",2009,8
8695,8695,The Alter Boys,no_tags,,,[],2004,1
8696,8696,Crossbreed,industrial,numetal,industrialmetal,"['industrial', 'numetal', 'industrialmetal', 'metal', 'electronic']",2010,1
8697,8697,El-Creepo!,no_tags,,,[],2004,1
8698,8698,Jeffrey Nothing,no_tags,,,[],2004,1
8699,8699,How to Destroy Angels,experimental,industrialrock,triphop,"['experimental', 'industrialrock', 'triphop']",2011,5
8700,8700,Jonathan Davis,numetal,metal,alternative,"['metal', 'alternative', 'numetal', 'singersongwriter', 'acoustic']",2009,2
8701,8701,Authority To Proceed,no_tags,,,[],2004,1
8702,8702,Demagolka,indie,indie,indie,['indie'],2011,1
8703,8703,Trent Reznor,industrial,ambient,electronic,"['ambient', 'electronic', 'industrial', 'nineinchnais', 'nin', 'alternative', 'soundtrack', '90s']",2007,1
8704,8704,Moanaa,no_tags,,,[],2004,1
8705,8705,Youth of Today,hardcore,straightedge,hardcorepunk,"['hardcore', 'hardcorepunk', 'straightedge']",2011,1
8706,8706,The Wonder Years,poppunk,poppunk,poppunk,['poppunk'],2010,3
8707,8707,Paint It Black,no_tags,,,[],2004,2
8708,8708,Del tha Funkee Homosapien,hiphop,blackmusic4blackppllistened2bywhitehipsters,bayarea,"['blackmusic4blackppllistened2bywhitehipsters', 'bayarea', 'underground', 'hiphop']",2007,2
8709,8709,Earth Crisis,hardcore,straightedge,metalcore,"['hardcore', 'straightedge', 'metalcore', 'hardcorepunk', '90s', 'usa']",2008,1
8710,8710,Cruel Hand,hardcore,epic,hardcore,"['hardcore', 'epic']",2010,2
8711,8711,The Mongoloids,hardcore,hardcore,hardcore,['hardcore'],2009,3
8712,8712,Lemuria,indie,poppunk,punkrock,"['indie', 'poppunk', 'punkrock']",2008,1
8713,8713,Screeching Weasel,punk,punkrock,ramonescore,"['punk', 'punkrock', 'ramonescore', 'queer']",2009,4
8714,8714,Sam & Dave,soul,1967,soul,"['soul', '1967']",2009,1
8715,8715,Carry On,hardcore,90s,usa,"['hardcore', '90s', 'usa', 'straightedge']",2009,1
8716,8716,Minor Threat,hardcore,straightedge,punk,"['rockhard', 'hardcore', 'hardcorepunk', 'straightedge', 'cover', 'punk', '80shardcore', 'oldschool', '80s']",2010,6
8717,8717,Death Before Dishonor,hardcore,beatdown,epic,"['hardcore', 'beatdown', 'epic']",2010,4
8718,8718,Kids Like Us,no_tags,,,[],2004,1
8719,8719,Ceremony,hardcore,hardcore,hardcore,['hardcore'],2010,2
8720,8720,ShamRain,gothicrock,finnish,gothicrock,"['gothicrock', 'finnish']",2010,1
8721,8721,Estatic Fear,german,doommetal,german,"['german', 'doommetal']",2011,1
8722,8722,Hossein Panahi,no_tags,,,[],2004,1
8723,8723,Googoosh,no_tags,,,[],2004,1
8724,8724,AaRON,indie,soundtrack,melancholic,"['melancholic', 'rock', 'indie', 'singersongwriter', 'malevocalists', 'chillout', 'lounge', 'soundtrack', 'bidahadinlicem', 'makesmecry']",2010,1
8725,8725,127 Band,no_tags,,,[],2004,2
8726,8726,Aida Shamlou,poetry,persian,poetry,"['poetry', 'persian']",2011,1
8727,8727,Eisblume,german,femalevocalists,gothicpop,"['german', 'gothicpop', 'femalevocalists', 'pop']",2009,2
8728,8728,Nasser Cheshmazar,soundtrack,persian,soundtrack,"['soundtrack', 'persian']",2011,1
8729,8729,Javier Navarrete,soundtrack,instrumental,closeyoureyesandimagine,"['soundtrack', 'instrumental', 'closeyoureyesandimagine', 'tracksiwanttoseeonlastfm']",2011,5
8730,8730,Mano Solo,french,french,french,['french'],2008,1
8731,8731,O-HUM,alternativerock,progressiverock,persianrock,"['alternativerock', 'progressiverock', 'persianrock']",2007,2
8732,8732,Zooey Deschanel,500daysofsummer,soundtrack,american,"['500daysofsummer', 'soundtrack', 'american', 'covers']",2010,2
8733,8733,Nina,rock,soul,sing,"['rock', 'soul', 'sing']",2008,1
8734,8734,Rebbecca,no_tags,,,[],2004,1
8735,8735,Rebecca,japanese,japanese,japanese,['japanese'],2008,1
8736,8736,Nas featuring Will.I.Am,no_tags,,,[],2004,1
8737,8737,Timbaland featuring Justin Timberlake,no_tags,,,[],2004,1
8738,8738,Elisa Hale,no_tags,,,[],2004,1
8739,8739,The Flawboreds,no_tags,,,[],2004,1
8740,8740,"Snoop Dogg, Charlie Wilson & Justin Timberlake",no_tags,,,[],2004,1
8741,8741,Harbor feast,no_tags,,,[],2004,1
8742,8742,Bobby Womack,soul,70s,soul,"['soul', '70s']",2007,3
8743,8743,Melissa Manchester,femalevocalists,american,70s,"['femalevocalists', 'american', '70s']",2008,1
8744,8744,Raul MidÃ³n,chillout,wanttoseelive,guitar,"['chillout', 'wanttoseelive', 'guitar', 'lovesongs', 'goodmoodmusic', 'goodmoodsongs', 'infatuation', 'breakupmusic', 'raulmidon']",2007,2
8745,8745,Nicole Takahashi,no_tags,,,[],2004,1
8746,8746,Rufus,funk,soul,funk,"['funk', 'soul']",2006,1
8747,8747,Christina Mason,no_tags,,,[],2004,1
8748,8748,Marcy Marxer,no_tags,,,[],2004,1
8749,8749,Timbaland Featuring Justin Timberlake & Nelly Furtado,no_tags,,,[],2004,1
8750,8750,Randy Crawford,jazz,soul,70s,"['soul', '70s', 'jazz', 'funk', 'cover', 'femalevocalists']",2009,2
8751,8751,Brothers Johnson,funk,othergreattracks,funk,"['funk', 'othergreattracks']",2006,1
8752,8752,Nat King Cole & Natalie Cole,no_tags,,,[],2004,1
8753,8753,The King of France,no_tags,,,[],2004,1
8754,8754,The Polynesians,no_tags,,,[],2004,1
8755,8755,Prince & The Revolution,funk,pop,80s,"['pop', '80s', 'rock', 'funk', 'soul', 'prince', 'soundtrack', 'intense', 'groovy', 'soothing', 'exhilarating', 'calming']",2009,2
8756,8756,Prince and the New Power Generation,funk,pop,rock,"['pop', 'rock', 'funk', 'soul', 'prince', '1992']",2009,1
8757,8757,Jayne Mansfield,mydarling,mydarling,mydarling,['mydarling'],2009,1
8758,8758,Boyz II Men,rnb,90s,pop,"['covers', '90s', 'fun', 'randomsongs', 'pop', 'rnb', '1994', 'boyz2men', 'soul', '1992', 'sexy', 'sad', 'lovesongs', 'popcovers', 'malevocalists', 'rhythmandblues', 'boyziimen', 'dance', 'randb', 'mellow', 'cover', 'christmas', 'favoritesongs']",2010,8
8759,8759,Bobby Brown,80s,randomsongs,rnb,"['randomsongs', '80s', 'rnb', 'halloween', 'randb', 'newjackswing']",2008,3
8760,8760,Cameo,funk,lipssongs,randomsongs,"['funk', 'lipssongs', 'randomsongs', 'faves', 'johnny', 'badday', 'lifeonmars', 'wca', 'jenny', 'kyle', 'birdsofprey']",2008,1
8761,8761,Loverboy,80s,rock,canadian,"['rock', '80s', 'canadian', 'hardrock', 'lovesongs', 'pop', '90s', 'rocknroll', 'musicteammotivational']",2007,2
8762,8762,Andy Taylor,rock,80s,duranduran,"['artists', 'rock', 'remix', 'duranduran', 'malevocalists', 'english', '80s', 'guitar']",2008,5
8763,8763,Wa Wa Nee,no_tags,,,[],2004,2
