,tagID,tagValue
7772,7772,fight club
7773,7773,etnik
7774,7774,protest
7775,7775,rust in peace
7776,7776,rage
7777,7777,turkish melancholy
7778,7778,gerzek
7779,7779,wolrd
7780,7780,sensefield
7781,7781,braid
7782,7782,hot rod circuit
7783,7783,hey mercedes
7784,7784,the promise ring
7785,7785,texas is the reason
7786,7786,face to face
7787,7787,lifetime
7788,7788,samiam
7789,7789,sunny day real estate
7790,7790,the cars
7791,7791,jimmy eat world
7792,7792,the velvet underground
7793,7793,one hit wonders
7794,7794,deutsche welle
7795,7795,girl punk
7796,7796,female empowerment
7797,7797,life of pain
7798,7798,the fucking best
7799,7799,good bands
7800,7800,floating
7801,7801,samba bucolic
7802,7802,aussie rock
7803,7803,brazilian indie rock
7804,7804,baroque harmonic pop jams
7805,7805,vintage pop
7806,7806,just love it
7807,7807,dj sets
7808,7808,collie buddz  mamacita
7809,7809,collie buddz
7810,7810,male version
7811,7811,pop-rap
7812,7812,melodifestivalen
7813,7813,daniela mercury
7814,7814,south american
7815,7815,music and lyrics :p
7816,7816,one of the best songs in existence
7817,7817,the greatest rock band of all time
7818,7818,damn i love this fucking guy
7819,7819,mr bad guy
7820,7820,indonesia
7821,7821,1920
7822,7822,bandung
7823,7823,drinking songs
7824,7824,beer metal
7825,7825,anarcopunk
7826,7826,music to listen to by a forest river at night
7827,7827,songs to beat someone
7828,7828,songs i cannot live without
7829,7829,too long but genious
7830,7830,your ears will bleed
7831,7831,crime against humanity
7832,7832,cancer thats killing music
7833,7833,musica catalana
7834,7834,1966
7835,7835,1965
7836,7836,1967
7837,7837,1964
7838,7838,1968
7839,7839,1963
7840,7840,bach
7841,7841,relax del chido
7842,7842,debbie davies
7843,7843,female blues vocalist
7844,7844,blues women
7845,7845,female blues
7846,7846,jump
7847,7847,blues harp
7848,7848,pnk
7849,7849,pittsburgh roots
7850,7850,joanne shaw taylor
7851,7851,guitar girl
7852,7852,the who
7853,7853,badfinger
7854,7854,fsu
7855,7855,the american milwaukee straightedge 2k10
7856,7856,liam gallagher
7857,7857,pl
7858,7858,polski rap
7859,7859,love forever
7860,7860,polish rap
7861,7861,summer 2010
7862,7862,flo rida
7863,7863,kocham
7864,7864,polish hip-hop
7865,7865,polski hip hop
7866,7866,female rock
7867,7867,ja tu tylko sprzatam
7868,7868,ewa farna
7869,7869,earth-shatteringly sexy music
7870,7870,my favorite band
7871,7871,sweeping
7872,7872,text
7873,7873,guter text
7874,7874,breaking benjamin
7875,7875,3 days grace
7876,7876,movie soundtrack
7877,7877,lyrical rock
7878,7878,chevelle
7879,7879,godsmack
7880,7880,rishloo
7881,7881,stone sour
7882,7882,gute text
7883,7883,staind
7884,7884,red
7885,7885,chorus
7886,7886,good lyrics
7887,7887,german rock
7888,7888,12 stones
7889,7889,soundgarden
7890,7890,karlsruhe
7891,7891,nachdenklich
7892,7892,cool rock
7893,7893,alter bridge
7894,7894,perfect circle
7895,7895,vocals
7896,7896,trip lounge
7897,7897,sneakers
7898,7898,rap hip hop
7899,7899,good old times
7900,7900,lpa
7901,7901,great memories with my siss
7902,7902,tbu
7903,7903,oh so catchy
7904,7904,great memories with my geeem
7905,7905,songs that remind me of summer 07-08
7906,7906,these songs are just amazing
7907,7907,great moments at et7
7908,7908,songs i sing with my mom
7909,7909,viaje de egresados
7910,7910,heard live
7911,7911,songs to make florchuchizz cry
7912,7912,makes me smile like an idiot
7913,7913,wake up song
7914,7914,so gossip girl
7915,7915,caaamiiiliiitaaa
7916,7916,amazing music i listen to with my daddy
7917,7917,this song hits really close to home
7918,7918,best love song ever
7919,7919,barney stinson get psyched mix
7920,7920,sitar
7921,7921,engrish
7922,7922,tops
7923,7923,depthcore
7924,7924,inditronica
7925,7925,critic
7926,7926,politic
7927,7927,indie metal
7928,7928,pregressive house
7929,7929,color
7930,7930,cut off
7931,7931,cuerdas
7932,7932,distortion
7933,7933,lo fi
7934,7934,satanic
7935,7935,anti-christian
7936,7936,finish metal
7937,7937,gods of metal
7938,7938,avantgarde black metal
7939,7939,french black metal
7940,7940,atmosferic black metal
7941,7941,polish metal
7942,7942,monster metal
7943,7943,devil music
7944,7944,sweet country-folk ballad with  a tom waits twist
7945,7945,great indie-rock track with strong vocals
7946,7946,beautiful and haunting singer songwriter folk-pop track
7947,7947,3 fat pills is an anthem of debauchery
7948,7948,quebec
7949,7949,francophone
7950,7950,mc
7951,7951,acoustic reggae
7952,7952,pop with groove
7953,7953,indie rock pop melodic francophone hooky catchy solid songwriting
7954,7954,canadian folk pop singer songwriter rock acoustic
7955,7955,excellente hymne a la vie et la nature
7956,7956,excellente chanson sur la pate a dent
7957,7957,gorgeous world pop track
7958,7958,tribal womne of the amazon rocks my world
7959,7959,cool mano negra cover
7960,7960,one of the best songs ive heard
7961,7961,killer rock song
7962,7962,welsh indie rock in your face
7963,7963,wales rocks
7964,7964,fabulous melody in this indie rock gem
7965,7965,hooky rock anthem of cynicism in the media
7966,7966,absolute bomb rock-punk track
7967,7967,the truth hurts and george bush sucks
7968,7968,this song rocks
7969,7969,indie pop beauty
7970,7970,great pop with real soul
7971,7971,tom waits takes a trip to the saguenay
7972,7972,great indie-rock song
7973,7973,what they worse live
7974,7974,hipster garabe
7975,7975,brothersport
7976,7976,personal hero
7977,7977,dream funk
7978,7978,smooth funk flavored milkshake
7979,7979,female singer songwriters
7980,7980,girls with guitars
7981,7981,girl rock
7982,7982,chick rock
7983,7983,feel like dancing
7984,7984,furnoo lovers
7985,7985,boy :d
7986,7986,best rock
7987,7987,jochos
7988,7988,teen pop rock
7989,7989,full
7990,7990,ich liebe dich
7991,7991,ja comi
7992,7992,as i lay dying
7993,7993,ghost brigade
7994,7994,in mourning
7995,7995,jams
7996,7996,80s stuff
7997,7997,reba mix
7998,7998,oldie but goodie
7999,7999,deeeva
8000,8000,vocal couch
8001,8001,hdk
8002,8002,razorblade edge
8003,8003,violet
8004,8004,eve
8005,8005,i want in my bed
8006,8006,verynice
8007,8007,k-dance
8008,8008,so sexy
8009,8009,nic
8010,8010,bb
8011,8011,k-rap
8012,8012,asian pop
8013,8013,hime
8014,8014,korean hottie
8015,8015,cutest thing ever
8016,8016,best of all time
8017,8017,best of 2011
8018,8018,b
8019,8019,princes
8020,8020,dearly
8021,8021,better than lady gaga but i love it too
8022,8022,one by one
8023,8023,we gonna love one another
8024,8024,rare
8025,8025,-q
8026,8026,sunday morning
8027,8027,calssico
8028,8028,classico
8029,8029,best single
8030,8030,cody simpson
8031,8031,miranda
8032,8032,maite perroni
8033,8033,warldof
8034,8034,meester
8035,8035,blair
8036,8036,leighton
8037,8037,gossip
8038,8038,american single
8039,8039,miranda cosgrove
8040,8040,icarly
8041,8041,energy pop
8042,8042,beautiful woman
8043,8043,simpson
8044,8044,ride
8045,8045,bumpy
8046,8046,love generation
8047,8047,nobody
8048,8048,redone
8049,8049,mohombi
8050,8050,loser
8051,8051,fail
8052,8052,recalque
8053,8053,neide
8054,8054,neyde
8055,8055,playbackney
8056,8056,hiamfail
8057,8057,lixototal
8058,8058,best albums of 2008
8059,8059,paula abdul
8060,8060,lastfm
8061,8061,alternative  punk
8062,8062,klezmer
8063,8063,electronicadance
8064,8064,general alternative
8065,8065,post-rockexperimental
8066,8066,miscellaneous
8067,8067,nu-post-awesomecore
8068,8068,inconnu
8069,8069,rockpop
8070,8070,santa fe
8071,8071,martian boogie
8072,8072,hollywood star
8073,8073,fire and the holy ghost
8074,8074,they slew the dreamer
8075,8075,jongleur music pictures
8076,8076,jongleur music
8077,8077,i give you praise
8078,8078,he is god
8079,8079,mlk
8080,8080,dreamer
8081,8081,santana
8082,8082,r & b
8083,8083,rock & roll
8084,8084,movie
8085,8085,michelle williams
8086,8086,teyana taylor
8087,8087,scream
8088,8088,atreyu
8089,8089,adult alternative
8090,8090,avangarde hip hop
8091,8091,2-99 records
8092,8092,apokriff
8093,8093,all the best
8094,8094,best songs of the 00s
8095,8095,best songs of the 90s
8096,8096,best songs of the 80s
8097,8097,best songs of the 70s
8098,8098,best songs of the 60s
8099,8099,best christmas songs
8100,8100,best songs of the 50s
8101,8101,the best classical opera and film scores
8102,8102,oscar winning songs
8103,8103,vh1 100 greatest albums
8104,8104,best songs in the world
8105,8105,best of albums
8106,8106,best songs of 1900 to 1950
8107,8107,movie soundtracks
8108,8108,fab albums
8109,8109,songs
8110,8110,movie songs
8111,8111,my favourite soundtracks
8112,8112,raven girls top 20
8113,8113,wales
8114,8114,songs diana sang on x factor
8115,8115,tracks i want to see on lastfm
8116,8116,cult movie songs
8117,8117,tribute albums
8118,8118,new discoverys
8119,8119,songs to listen to
8120,8120,storytelling
8121,8121,singing actresses
8122,8122,tv soundtracks
8123,8123,singing actors
8124,8124,partytime
8125,8125,comedy songs
8126,8126,listen to
8127,8127,future stars
8128,8128,eletric
8129,8129,mp4
8130,8130,nego
8131,8131,tutz tutz
8132,8132,the clash
8133,8133,polish folk
8134,8134,fuck you i am from poland
8135,8135,american idiot
8136,8136,brodway
8137,8137,bands from las vegas
8138,8138,makowiecki
8139,8139,jack white
8140,8140,female rock band
8141,8141,if my soul were composed of musical notes
8142,8142,monstrous
8143,8143,total fucking win
8144,8144,pure beauty
8145,8145,im taking off my clothes too paul
8146,8146,bestsongever
8147,8147,ambidjent
8148,8148,blink punk
8149,8149,misanthropic black metal
8150,8150,extreme black metal
8151,8151,sophisticated black metal art
8152,8152,awesome songs
8153,8153,techincal metal
8154,8154,death metal pioneers
8155,8155,smooth piano
8156,8156,very nice solo
8157,8157,soloage
8158,8158,interesting music
8159,8159,british black metal
8160,8160,american black metal
8161,8161,music that makes your head explode of amazement
8162,8162,punk covers
8163,8163,bad day
8164,8164,life on mars
8165,8165,titans
8166,8166,donna
8167,8167,bobbi
8168,8168,roy
8169,8169,garth
8170,8170,clint
8171,8171,simon
8172,8172,wca
8173,8173,babs
8174,8174,outsiders
8175,8175,wally
8176,8176,lily
8177,8177,runaways
8178,8178,rachel
8179,8179,raven
8180,8180,government
8181,8181,caleb
8182,8182,dick
8183,8183,tula
8184,8184,ya
8185,8185,tony
8186,8186,jason
8187,8187,kon
8188,8188,amelia
8189,8189,jenny
8190,8190,tara
8191,8191,ollie
8192,8192,suicide squad
8193,8193,sand
8194,8194,corrine
8195,8195,bad days
8196,8196,unsure
8197,8197,vic
8198,8198,bart
8199,8199,kyle
8200,8200,anya
8201,8201,dinah
8202,8202,x-men
8203,8203,roxy
8204,8204,bad girls
8205,8205,kathy
8206,8206,jesse
8207,8207,birds of prey
8208,8208,namora
8209,8209,teddy
8210,8210,garden state soundtrack
8211,8211,six feet under soundtrack
8212,8212,walk the line soundtrack
8213,8213,south park bigger longer uncut soundtrack
8214,8214,alfie soundtrack
8215,8215,everythings illuminated soundtrack
8216,8216,gta vice city
8217,8217,batman returns soundtrack
8218,8218,neon genesis evangelion
8219,8219,greys anatomy soundtrack
8220,8220,moonlight mile ost
8221,8221,the last kiss soundtrack
8222,8222,gazda paja
8223,8223,ljubomir sedlar jazz funk
8224,8224,pure cane sugar sugarman 3
8225,8225,funkadelian
8226,8226,djuskaj kupatilo boban
8227,8227,smooth talk evelyn champagne
8228,8228,funk soul rock sly larry jerry
8229,8229,quannum lyrics california
8230,8230,uncle jam one nation clinton
8231,8231,bootzilla rubber duckie space bass
8232,8232,hexstatic ninja tune masterview
8233,8233,p funk george bootsy bernie gary
8234,8234,dj food ultimate funk groove
8235,8235,babyface manchild 70s
8236,8236,heron
8237,8237,esse quam videri mordred
8238,8238,rony playstation
8239,8239,pure groove
8240,8240,tagged indie just for the sake of it i guess
8241,8241,sbornia
8242,8242,gremio rock
8243,8243,conjunto
8244,8244,acordeon
8245,8245,milonga
8246,8246,gremio
8247,8247,benga music
8248,8248,benga
8249,8249,atonal
8250,8250,the fucking greatest band to ever grace this pathetic planet with their holy presence
8251,8251,andre abujamra
8252,8252,ni
8253,8253,eletro-pop
8254,8254,brazillian
8255,8255,viollet
8256,8256,duffy
8257,8257,bom pra caralho
8258,8258,lovely gaga
8259,8259,j.lo
8260,8260,iron jesus
8261,8261,fucked up
8262,8262,brain dance
8263,8263,gescom
8264,8264,this will make you shit your pants
8265,8265,wierd atmospheric
8266,8266,afx
8267,8267,raymond scott
8268,8268,morton subotnick
8269,8269,strange-core
8270,8270,wierd-groove
8271,8271,moondog
8272,8272,mind-splat
8273,8273,delia derbyshire
8274,8274,mental
8275,8275,venetian snares
8276,8276,coil
8277,8277,the tuss
8278,8278,steve reich
8279,8279,tod dockstader
8280,8280,head fuck
8281,8281,chris clark
8282,8282,head groove
8283,8283,clark
8284,8284,joey beltram
8285,8285,avant garde electronica
8286,8286,rezanie psychiki
8287,8287,heard on pandora
8288,8288,new vicious
8289,8289,dejeto
8290,8290,natal
8291,8291,atoron
8292,8292,fix your tags
8293,8293,natal-rn
8294,8294,needs a sandwich
8295,8295,beautiful video clip
8296,8296,break my heart
8297,8297,victorias secret
8298,8298,oh my god
8299,8299,good to listen to while driving fast
8300,8300,bald
8301,8301,riot grrl
8302,8302,listen at night
8303,8303,indierock
8304,8304,post-hardocore
8305,8305,gooncore
8306,8306,country metal
8307,8307,straight outta compton
8308,8308,melbourne
8309,8309,anarcho punk
8310,8310,overproduced by martin hannet
8311,8311,i bet he does
8312,8312,dogcore
8313,8313,seen die
8314,8314,kroegercore
8315,8315,bi daha dinlicem
8316,8316,bu grubu hic duymamistim
8317,8317,drug music
8318,8318,aman tanrim
8319,8319,drug song
8320,8320,sonra dinle
8321,8321,ara bul
8322,8322,boa musica
8323,8323,voz marcante
8324,8324,grande banda
8325,8325,as tags
8326,8326,musica boa
8327,8327,uma grande banda
8328,8328,maravilhoso
8329,8329,volte
8330,8330,clipe sinistro
8331,8331,as tag
8332,8332,melhor compositor do brasil
8333,8333,bela
8334,8334,que musica boa
8335,8335,very cool rock song
8336,8336,musica realista
8337,8337,linda musica
8338,8338,que coisa meu
8339,8339,que coisa
8340,8340,grande musica
8341,8341,ultra musica
8342,8342,fantastica
8343,8343,muito boa mesmo
8344,8344,tagas
8345,8345,perfeito
8346,8346,yes
8347,8347,shakti
8348,8348,john mclaughlin
8349,8349,edgar allan poe
8350,8350,chic
8351,8351,directions
8352,8352,sibelius
8353,8353,many
8354,8354,mahavishnu orchestra
8355,8355,straight
8356,8356,william blake
8357,8357,robert frost
8358,8358,flatpicking
8359,8359,edwin
8360,8360,etude
8361,8361,villa-lobos
8362,8362,plectrum
8363,8363,gnosis
8364,8364,progressor
8365,8365,composing
8366,8366,heartscore
8367,8367,dirk radloff
8368,8368,tim warweg
8369,8369,stephen crane
8370,8370,henry wadsworth longfellow
8371,8371,oliver hartstack
8372,8372,john crowe ransom
8373,8373,arlington robinson
8374,8374,bad homburg
8375,8375,dissonant
8376,8376,langston hughes
8377,8377,art-rock
8378,8378,hot guys
8379,8379,bodhran
8380,8380,irish traditional
8381,8381,fiddle
8382,8382,low whistle
8383,8383,heather lewin-tiarks
8384,8384,amy richter
8385,8385,jeff ksiazek
8386,8386,milwaukee
8387,8387,wisconsin
8388,8388,chicago
8389,8389,ceili
8390,8390,andreas transo
8391,8391,parker otwell roe
8392,8392,taolchemy records
8393,8393,patched hats
8394,8394,athas
8395,8395,kathleen bremer
8396,8396,concertina
8397,8397,pipes
8398,8398,matt hendricks
8399,8399,musician
8400,8400,accordian
8401,8401,slip jig
8402,8402,late night tunes
8403,8403,study tunes
8404,8404,bard metal
8405,8405,progressive indie metal
8406,8406,wish i could see live
8407,8407,fusion alternative
8408,8408,wolf
8409,8409,funkadelic
8410,8410,driving tunes
8411,8411,awesome metal
8412,8412,cheese
8413,8413,virtuoso
8414,8414,late nite tunes
8415,8415,progressive power metal
8416,8416,brasilian
8417,8417,fake
8418,8418,male singer
8419,8419,its friday
8420,8420,virgin
8421,8421,female singer
8422,8422,new media
8423,8423,harmonisch ambient classical new nu classic
8424,8424,more
8425,8425,harmonisch
8426,8426,melancholisch
8427,8427,random
8428,8428,nu
8429,8429,indie electronic
8430,8430,buy this
8431,8431,smooth night driving
8432,8432,coffeeshop
8433,8433,softspoken
8434,8434,whimsical
8435,8435,kicking
8436,8436,finale montage
8437,8437,wake up
8438,8438,quiet walk
8439,8439,beach
8440,8440,driving victory
8441,8441,finale music
8442,8442,alluring exotic
8443,8443,cello rock
8444,8444,finale
8445,8445,paint-the-world-in-colour
8446,8446,supernatural
8447,8447,human spirit
8448,8448,dark alley
8449,8449,kill billish
8450,8450,rocks like hell
8451,8451,murder ballad
8452,8452,rhythm'n'blues
8453,8453,poor boy songs
8454,8454,pre-war blues
8455,8455,cute girl rock
8456,8456,hotrod
8457,8457,swings like hell
8458,8458,saxophones
8459,8459,floorfiller
8460,8460,beatiful
8461,8461,swedish death metal
8462,8462,anathema
8463,8463,killswitch engage
8464,8464,croatian
8465,8465,peace punk
8466,8466,anarcho-punk
8467,8467,rise against
8468,8468,notag
8469,8469,loved by archer
8470,8470,bard
8471,8471,instrumental blues
8472,8472,bard rock
8473,8473,menestrel
8474,8474,bardic
8475,8475,russian underground
8476,8476,lyrical acoustic folk
8477,8477,minstrel
8478,8478,free mp3
8479,8479,rpg music
8480,8480,alchemic rock
8481,8481,rolesong
8482,8482,acoustic blues
8483,8483,blues rock guitarist
8484,8484,blues guitarists
8485,8485,uuaaj
8486,8486,papillon
8487,8487,running song
8488,8488,bushoi-tiptop
8489,8489,jamie t
8490,8490,iwasrecommendedthis
8491,8491,songs that i will still be listening to in a billion years
